XAUUSD H1 | 1999 bars | 2026-04-08 01:51 BJT
时间(BJT)|开|高|低|收
03-06 01:00|5077.75|5089.49|5055.11|5062.76
03-06 02:00|5062.74|5085.38|5050.68|5069.47
03-06 03:00|5069.42|5081.28|5056.43|5065.93
03-06 04:00|5065.79|5094.68|5061.52|5076.71
03-06 05:00|5076.61|5085.04|5071.91|5080.88
03-06 07:00|5083.76|5101.65|5082.11|5086.33
03-06 08:00|5086.05|5092.30|5074.14|5084.29
03-06 09:00|5083.69|5143.64|5066.33|5134.78
03-06 10:00|5134.48|5138.51|5121.96|5126.38
03-06 11:00|5126.37|5141.42|5124.17|5130.94
03-06 12:00|5130.94|5136.17|5126.32|5127.61
03-06 13:00|5127.56|5130.04|5114.41|5117.25
03-06 14:00|5117.46|5122.96|5109.22|5115.71
03-06 15:00|5115.56|5120.75|5105.52|5119.49
03-06 16:00|5119.50|5123.16|5096.25|5108.41
03-06 17:00|5108.99|5108.99|5083.33|5085.71
03-06 18:00|5085.77|5092.97|5075.55|5091.07
03-06 19:00|5091.28|5099.56|5062.44|5076.95
03-06 20:00|5077.49|5096.69|5076.18|5083.31
03-06 21:00|5082.57|5131.10|5065.47|5084.84
03-06 22:00|5085.06|5132.24|5081.07|5130.49
03-06 23:00|5130.50|5171.54|5128.50|5141.63
03-07 00:00|5141.58|5153.14|5125.95|5140.03
03-07 01:00|5139.81|5152.44|5128.83|5140.92
03-07 02:00|5140.69|5167.50|5138.53|5161.03
03-07 03:00|5161.04|5174.61|5156.56|5159.62
03-07 04:00|5159.66|5162.52|5149.87|5153.31
03-07 05:00|5152.80|5172.48|5150.92|5171.06
03-09 06:00|5190.43|5192.04|5104.07|5130.07
03-09 07:00|5130.03|5135.74|5044.44|5076.08
03-09 08:00|5076.26|5080.07|5028.56|5049.93
03-09 09:00|5049.89|5087.48|5014.58|5070.12
03-09 10:00|5070.35|5099.31|5055.35|5094.80
03-09 11:00|5094.73|5102.25|5081.42|5091.21
03-09 12:00|5091.24|5097.32|5085.12|5090.25
03-09 13:00|5090.01|5140.49|5080.86|5124.37
03-09 14:00|5124.36|5134.09|5096.91|5097.43
03-09 15:00|5097.59|5107.96|5088.51|5098.86
03-09 16:00|5099.05|5110.55|5087.08|5096.38
03-09 17:00|5095.86|5132.61|5095.03|5105.18
03-09 18:00|5105.19|5111.20|5084.10|5087.05
03-09 19:00|5089.48|5097.41|5079.66|5088.10
03-09 20:00|5088.27|5112.24|5088.27|5094.88
03-09 21:00|5094.86|5111.40|5067.15|5073.88
03-09 22:00|5073.09|5116.13|5061.42|5094.03
03-09 23:00|5093.94|5103.55|5079.43|5099.77
03-10 00:00|5099.68|5110.61|5094.66|5104.84
03-10 01:00|5104.83|5106.84|5089.19|5095.88
03-10 02:00|5095.43|5126.42|5092.43|5123.32
03-10 03:00|5123.30|5144.24|5118.32|5140.93
03-10 04:00|5141.38|5147.98|5134.30|5136.60
03-10 06:00|5148.47|5153.13|5117.51|5152.91
03-10 07:00|5153.23|5156.10|5135.69|5139.74
03-10 08:00|5139.76|5141.31|5124.95|5130.86
03-10 09:00|5130.02|5186.19|5124.70|5184.03
03-10 10:00|5184.02|5186.39|5163.92|5166.07
03-10 11:00|5166.19|5173.40|5155.68|5157.42
03-10 12:00|5157.31|5166.46|5154.34|5163.90
03-10 13:00|5163.88|5179.11|5163.88|5177.93
03-10 14:00|5178.05|5180.83|5171.86|5175.29
03-10 15:00|5175.28|5181.43|5158.47|5181.06
03-10 16:00|5181.09|5195.18|5174.97|5183.15
03-10 17:00|5183.21|5189.37|5180.53|5182.48
03-10 18:00|5182.45|5183.83|5156.43|5177.07
03-10 19:00|5177.42|5191.95|5171.81|5175.24
03-10 20:00|5175.35|5189.29|5162.55|5187.08
03-10 21:00|5187.07|5228.95|5186.17|5205.79
03-10 22:00|5206.27|5214.46|5185.51|5206.68
03-10 23:00|5206.69|5238.60|5203.14|5228.79
03-11 00:00|5228.78|5235.58|5222.59|5227.76
03-11 01:00|5227.75|5235.51|5223.52|5227.64
03-11 02:00|5227.76|5228.12|5160.73|5191.84
03-11 03:00|5191.81|5207.48|5179.80|5198.81
03-11 04:00|5198.60|5199.05|5191.70|5192.66
03-11 06:00|5190.10|5197.75|5183.66|5189.30
03-11 07:00|5189.34|5197.48|5187.61|5197.32
03-11 08:00|5197.08|5219.25|5186.72|5215.65
03-11 09:00|5215.43|5223.02|5208.57|5208.57
03-11 10:00|5208.37|5220.28|5193.97|5217.44
03-11 11:00|5217.38|5220.25|5199.45|5203.18
03-11 12:00|5203.26|5208.65|5199.32|5204.30
03-11 13:00|5204.34|5208.23|5190.87|5199.54
03-11 14:00|5199.77|5210.51|5191.50|5197.63
03-11 15:00|5197.26|5201.88|5184.44|5195.80
03-11 16:00|5195.88|5198.73|5175.43|5187.44
03-11 17:00|5187.39|5197.00|5179.56|5187.83
03-11 18:00|5187.95|5195.23|5177.12|5186.19
03-11 19:00|5186.94|5193.71|5175.61|5181.32
03-11 20:00|5181.00|5196.60|5166.52|5167.64
03-11 21:00|5167.23|5183.26|5148.96|5176.77
03-11 22:00|5176.54|5196.34|5174.20|5183.33
03-11 23:00|5183.55|5185.82|5164.16|5166.20
03-12 00:00|5166.16|5178.08|5163.70|5175.77
03-12 01:00|5175.75|5181.06|5155.03|5169.71
03-12 02:00|5169.56|5178.29|5169.22|5172.40
03-12 03:00|5172.43|5183.64|5169.28|5183.13
03-12 04:00|5183.02|5183.63|5175.08|5176.09
03-12 06:00|5182.09|5182.52|5129.65|5139.10
03-12 07:00|5136.94|5158.06|5132.98|5134.39
03-12 08:00|5134.15|5161.46|5125.40|5153.08
03-12 09:00|5152.12|5172.80|5151.48|5168.48
03-12 10:00|5168.76|5175.26|5145.86|5150.75
03-12 11:00|5150.82|5155.59|5147.14|5153.24
03-12 12:00|5153.41|5154.02|5140.30|5142.66
03-12 13:00|5142.72|5157.49|5137.05|5154.31
03-12 14:00|5154.55|5170.19|5147.13|5166.10
03-12 15:00|5166.36|5185.08|5164.59|5181.86
03-12 16:00|5182.28|5189.81|5175.72|5178.03
03-12 17:00|5178.04|5190.39|5174.39|5188.29
03-12 18:00|5188.08|5191.68|5176.59|5182.24
03-12 19:00|5182.23|5184.00|5172.58|5179.15
03-12 20:00|5179.67|5185.56|5163.66|5181.27
03-12 21:00|5180.40|5186.15|5145.91|5151.34
03-12 22:00|5151.21|5163.52|5138.46|5142.87
03-12 23:00|5142.50|5144.77|5109.73|5132.51
03-13 00:00|5132.27|5138.04|5121.15|5123.54
03-13 01:00|5123.03|5129.74|5102.56|5105.08
03-13 02:00|5105.18|5112.65|5090.75|5094.41
03-13 03:00|5094.13|5096.85|5079.33|5085.01
03-13 04:00|5084.59|5090.53|5054.86|5079.24
03-13 06:00|5074.80|5095.90|5072.68|5095.90
03-13 07:00|5096.01|5101.17|5088.77|5097.90
03-13 08:00|5097.84|5115.23|5097.29|5113.87
03-13 09:00|5113.86|5124.34|5108.77|5124.15
03-13 10:00|5124.48|5128.47|5110.45|5111.89
03-13 11:00|5111.82|5116.74|5106.11|5115.75
03-13 12:00|5115.75|5117.99|5102.54|5104.40
03-13 13:00|5104.75|5111.00|5098.20|5103.02
03-13 14:00|5103.04|5107.91|5085.90|5088.48
03-13 15:00|5088.10|5094.30|5071.64|5085.08
03-13 16:00|5084.54|5088.06|5061.32|5087.60
03-13 17:00|5087.53|5096.92|5083.34|5089.60
03-13 18:00|5089.55|5098.45|5079.92|5094.78
03-13 19:00|5095.15|5107.85|5086.29|5107.85
03-13 20:00|5107.65|5121.89|5104.33|5118.39
03-13 21:00|5118.40|5121.36|5096.65|5101.88
03-13 22:00|5101.92|5107.95|5035.70|5041.92
03-13 23:00|5041.29|5071.23|5031.95|5034.83
03-14 00:00|5034.42|5053.03|5018.81|5045.90
03-14 01:00|5045.84|5063.89|5043.41|5046.45
03-14 02:00|5046.46|5051.79|5035.99|5046.29
03-14 03:00|5046.32|5049.90|5009.59|5016.36
03-14 04:00|5016.95|5025.08|5012.28|5021.27
03-16 06:00|5010.84|5030.63|5000.63|5024.78
03-16 07:00|5024.52|5026.17|4967.24|4997.45
03-16 08:00|4997.48|5031.02|4996.91|5025.80
03-16 09:00|5025.97|5026.45|4982.57|5016.04
03-16 10:00|5016.02|5018.59|4997.86|5003.40
03-16 11:00|5003.39|5020.78|4997.96|5019.21
03-16 12:00|5019.21|5026.35|5012.34|5012.88
03-16 13:00|5012.37|5020.08|5003.07|5017.46
03-16 14:00|5017.48|5035.99|5005.47|5012.31
03-16 15:00|5012.68|5016.48|4991.88|4995.38
03-16 16:00|4995.35|5003.54|4984.90|4991.22
03-16 17:00|4991.11|4991.79|4972.54|4975.42
03-16 18:00|4975.39|4999.52|4970.08|4998.53
03-16 19:00|4998.59|5022.69|4993.29|4997.09
03-16 20:00|4997.07|5024.84|4994.51|5020.03
03-16 21:00|5020.01|5034.38|5013.96|5029.88
03-16 22:00|5029.87|5038.02|4987.86|4996.08
03-16 23:00|4996.07|5005.73|4983.72|4987.13
03-17 00:00|4987.25|4998.89|4973.80|4990.30
03-17 01:00|4990.52|5003.91|4983.99|4991.26
03-17 02:00|4991.57|5017.74|4989.94|5012.71
03-17 03:00|5012.68|5020.31|5008.03|5013.04
03-17 04:00|5012.89|5021.54|5004.61|5006.19
03-17 06:00|5010.94|5016.21|4998.42|5002.31
03-17 07:00|5002.38|5015.68|5002.07|5012.79
03-17 08:00|5012.76|5014.17|4998.15|5002.98
03-17 09:00|5002.63|5028.05|4994.66|5027.66
03-17 10:00|5027.83|5029.63|5020.08|5022.39
03-17 11:00|5022.24|5033.51|5020.55|5027.63
03-17 12:00|5027.38|5041.79|5026.17|5038.09
03-17 13:00|5038.07|5044.27|5020.20|5020.72
03-17 14:00|5020.82|5022.77|5005.09|5010.00
03-17 15:00|5009.98|5028.03|5008.86|5021.13
03-17 16:00|5021.16|5029.60|5018.37|5024.64
03-17 17:00|5024.65|5025.89|5009.84|5010.43
03-17 18:00|5009.79|5016.39|4991.76|5000.30
03-17 19:00|5000.07|5011.33|4996.64|5003.38
03-17 20:00|5003.31|5023.98|4999.23|5011.67
03-17 21:00|5011.75|5031.58|5005.34|5016.79
03-17 22:00|5016.70|5020.53|5002.86|5007.57
03-17 23:00|5007.36|5017.65|4973.75|4997.76
03-18 00:00|4998.28|5005.88|4991.46|5001.85
03-18 01:00|5001.65|5008.54|4996.38|5002.51
03-18 02:00|5002.50|5009.09|4999.66|5003.86
03-18 03:00|5003.78|5005.68|4996.33|5000.22
03-18 04:00|5000.33|5006.40|4999.87|5005.45
03-18 06:00|5005.02|5005.64|4993.27|4999.94
03-18 07:00|4999.69|5003.95|4998.76|5002.96
03-18 08:00|5002.97|5012.55|5000.11|5004.17
03-18 09:00|5004.11|5015.86|4991.18|4998.75
03-18 10:00|4999.27|5006.98|4990.36|4991.80
03-18 11:00|4991.74|4997.51|4986.27|4991.30
03-18 12:00|4991.26|4993.54|4981.99|4986.89
03-18 13:00|4986.90|5002.43|4984.67|4997.32
03-18 14:00|4997.52|5016.20|4996.28|5009.36
03-18 15:00|5009.34|5014.84|4990.52|4995.02
03-18 16:00|4994.47|4996.99|4977.34|4987.67
03-18 17:00|4987.69|4995.74|4984.81|4992.06
03-18 18:00|4992.07|4992.28|4958.77|4967.79
03-18 19:00|4967.80|4973.86|4924.81|4930.19
03-18 20:00|4930.18|4932.37|4870.53|4881.65
03-18 21:00|4881.56|4885.44|4834.25|4878.16
03-18 22:00|4878.27|4894.64|4856.51|4869.69
03-18 23:00|4869.87|4880.02|4861.13|4862.54
03-19 00:00|4862.56|4890.41|4860.79|4886.76
03-19 01:00|4886.68|4899.00|4883.83|4890.73
03-19 02:00|4890.82|4899.31|4852.40|4853.05
03-19 03:00|4853.00|4865.36|4838.89|4843.18
03-19 04:00|4842.70|4848.64|4807.03|4818.83
03-19 06:00|4829.45|4839.00|4804.25|4834.46
03-19 07:00|4834.47|4842.58|4828.29|4836.78
03-19 08:00|4836.75|4848.60|4835.31|4841.07
03-19 09:00|4841.30|4867.02|4832.78|4850.05
03-19 10:00|4850.06|4862.09|4841.52|4858.56
03-19 11:00|4858.53|4866.11|4850.71|4850.74
03-19 12:00|4850.73|4853.72|4845.69|4849.94
03-19 13:00|4849.92|4853.96|4826.82|4827.62
03-19 14:00|4827.63|4841.94|4747.84|4763.71
03-19 15:00|4763.77|4784.25|4726.99|4727.94
03-19 16:00|4727.97|4740.40|4686.82|4709.39
03-19 17:00|4709.45|4725.98|4687.68|4698.89
03-19 18:00|4698.73|4720.03|4666.44|4679.20
03-19 19:00|4679.07|4699.65|4650.75|4652.76
03-19 20:00|4651.83|4653.99|4531.44|4574.48
03-19 21:00|4573.67|4620.90|4502.69|4620.35
03-19 22:00|4621.28|4649.02|4581.32|4601.80
03-19 23:00|4601.49|4638.74|4566.22|4596.32
03-20 00:00|4596.33|4626.62|4576.69|4584.70
03-20 01:00|4584.97|4629.73|4574.12|4616.21
03-20 02:00|4615.66|4623.18|4595.98|4622.90
03-20 03:00|4623.39|4663.34|4623.39|4643.84
03-20 04:00|4643.63|4662.03|4642.93|4650.30
03-20 06:00|4659.03|4677.13|4636.13|4636.29
03-20 07:00|4636.27|4647.85|4634.13|4643.53
03-20 08:00|4643.45|4664.90|4642.07|4648.48
03-20 09:00|4647.86|4699.29|4639.30|4677.21
03-20 10:00|4678.28|4703.69|4670.20|4697.97
03-20 11:00|4698.42|4735.93|4693.13|4725.56
03-20 12:00|4725.95|4727.67|4715.31|4721.78
03-20 13:00|4721.71|4723.41|4685.61|4688.51
03-20 14:00|4688.53|4701.09|4661.31|4669.28
03-20 15:00|4669.29|4708.09|4668.01|4706.20
03-20 16:00|4706.44|4734.80|4684.64|4693.66
03-20 17:00|4693.56|4700.48|4659.63|4667.47
03-20 18:00|4667.30|4670.16|4638.14|4645.23
03-20 19:00|4645.26|4674.22|4636.99|4671.62
03-20 20:00|4671.75|4695.32|4661.85|4678.40
03-20 21:00|4678.45|4679.36|4612.96|4616.32
03-20 22:00|4616.10|4622.54|4548.06|4564.10
03-20 23:00|4564.21|4580.27|4540.55|4553.56
03-21 00:00|4552.61|4613.62|4552.15|4583.13
03-21 01:00|4583.19|4600.39|4554.50|4573.46
03-21 02:00|4573.55|4578.52|4477.38|4499.75
03-21 03:00|4499.83|4516.79|4485.49|4501.63
03-21 04:00|4501.66|4514.83|4493.75|4496.99
03-23 06:00|4487.05|4536.14|4449.54|4498.20
03-23 07:00|4498.52|4510.86|4453.01|4464.90
03-23 08:00|4465.33|4473.41|4319.53|4354.06
03-23 09:00|4353.99|4454.12|4330.46|4387.53
03-23 10:00|4388.24|4422.11|4354.94|4360.68
03-23 11:00|4360.74|4377.95|4334.84|4352.93
03-23 12:00|4352.90|4381.91|4349.93|4367.68
03-23 13:00|4367.61|4380.20|4302.34|4310.16
03-23 14:00|4309.79|4310.46|4163.33|4220.39
03-23 15:00|4220.36|4232.66|4099.02|4204.28
03-23 16:00|4202.86|4270.55|4202.86|4251.20
03-23 17:00|4251.23|4308.45|4223.63|4253.48
03-23 18:00|4254.06|4281.89|4241.43|4269.13
03-23 19:00|4269.44|4462.36|4269.44|4379.14
03-23 20:00|4378.53|4492.60|4336.99|4478.48
03-23 21:00|4478.51|4485.21|4401.42|4454.36
03-23 22:00|4454.34|4512.34|4453.57|4461.75
03-23 23:00|4462.20|4486.69|4351.17|4363.75
03-24 00:00|4363.56|4391.65|4352.60|4375.62
03-24 01:00|4375.56|4438.94|4370.96|4426.23
03-24 02:00|4426.94|4467.07|4402.61|4449.17
03-24 03:00|4448.86|4450.68|4393.16|4398.39
03-24 04:00|4399.09|4413.17|4382.89|4406.64
03-24 06:00|4419.92|4431.42|4360.91|4426.85
03-24 07:00|4426.83|4448.33|4421.81|4441.01
03-24 08:00|4441.03|4446.72|4330.65|4364.77
03-24 09:00|4363.29|4374.29|4308.28|4322.23
03-24 10:00|4322.65|4379.34|4305.94|4366.16
03-24 11:00|4366.15|4368.24|4334.98|4347.25
03-24 12:00|4346.90|4357.25|4326.66|4333.52
03-24 13:00|4333.47|4374.25|4319.77|4347.12
03-24 14:00|4347.22|4405.03|4342.91|4401.69
03-24 15:00|4401.79|4432.25|4399.99|4418.55
03-24 16:00|4418.39|4420.95|4390.93|4413.01
03-24 17:00|4413.83|4431.08|4395.93|4426.54
03-24 18:00|4426.42|4441.67|4414.74|4438.31
03-24 19:00|4438.45|4441.96|4376.37|4408.02
03-24 20:00|4408.25|4427.51|4362.13|4379.18
03-24 21:00|4377.99|4390.00|4351.61|4381.47
03-24 22:00|4381.46|4433.79|4380.70|4415.54
03-24 23:00|4415.66|4430.67|4396.17|4411.68
03-25 00:00|4411.56|4427.69|4402.78|4421.32
03-25 01:00|4421.33|4426.56|4372.21|4388.55
03-25 02:00|4388.41|4423.25|4384.01|4389.58
03-25 03:00|4389.11|4411.51|4388.70|4400.27
03-25 04:00|4400.06|4484.40|4397.39|4474.53
03-25 06:00|4476.41|4485.27|4456.14|4484.45
03-25 07:00|4484.51|4551.45|4472.32|4546.89
03-25 08:00|4546.92|4571.97|4537.37|4563.57
03-25 09:00|4563.48|4601.14|4552.40|4594.96
03-25 10:00|4595.06|4602.43|4579.95|4583.57
03-25 11:00|4583.56|4586.31|4567.67|4570.21
03-25 12:00|4570.15|4574.61|4565.66|4572.65
03-25 13:00|4573.03|4573.39|4549.59|4555.81
03-25 14:00|4555.83|4557.04|4533.01|4545.57
03-25 15:00|4545.02|4563.24|4536.96|4539.53
03-25 16:00|4539.67|4567.59|4535.77|4556.22
03-25 17:00|4556.19|4567.43|4527.47|4551.87
03-25 18:00|4552.07|4562.52|4551.12|4558.94
03-25 19:00|4558.93|4585.72|4555.98|4578.83
03-25 20:00|4578.75|4583.84|4522.41|4544.23
03-25 21:00|4544.11|4576.46|4540.95|4544.59
03-25 22:00|4545.35|4579.34|4532.99|4567.12
03-25 23:00|4567.24|4568.73|4525.28|4558.88
03-26 00:00|4559.09|4564.75|4545.21|4555.22
03-26 01:00|4554.95|4564.06|4542.74|4550.70
03-26 02:00|4550.71|4569.11|4530.94|4538.14
03-26 03:00|4538.43|4539.69|4486.79|4531.06
03-26 04:00|4530.85|4542.23|4495.25|4506.34
03-26 06:00|4517.24|4534.66|4505.61|4517.37
03-26 07:00|4517.42|4518.25|4488.98|4498.38
03-26 08:00|4498.35|4539.33|4498.14|4535.82
03-26 09:00|4535.69|4543.95|4522.32|4535.62
03-26 10:00|4535.60|4535.90|4505.63|4508.72
03-26 11:00|4508.64|4518.74|4499.91|4516.79
03-26 12:00|4517.23|4524.27|4511.44|4520.61
03-26 13:00|4520.80|4522.33|4439.16|4439.24
03-26 14:00|4438.95|4459.54|4415.78|4456.47
03-26 15:00|4456.49|4463.83|4438.82|4452.57
03-26 16:00|4451.22|4459.08|4412.37|4427.67
03-26 17:00|4427.59|4437.06|4414.45|4423.53
03-26 18:00|4423.58|4448.23|4417.16|4442.91
03-26 19:00|4443.11|4456.59|4418.89|4422.90
03-26 20:00|4423.28|4445.85|4416.44|4429.66
03-26 21:00|4429.09|4460.49|4420.51|4452.65
03-26 22:00|4452.69|4479.38|4437.36|4464.95
03-26 23:00|4465.21|4469.02|4433.99|4438.40
03-27 00:00|4438.06|4442.78|4367.30|4389.35
03-27 01:00|4388.95|4402.41|4377.19|4381.49
03-27 02:00|4381.50|4397.96|4367.92|4394.44
03-27 03:00|4394.51|4399.30|4359.00|4364.17
03-27 04:00|4364.01|4420.60|4351.07|4378.37
03-27 06:00|4384.07|4415.32|4379.50|4411.03
03-27 07:00|4411.38|4414.50|4389.93|4404.92
03-27 08:00|4404.93|4410.92|4375.35|4378.54
03-27 09:00|4378.78|4420.38|4377.50|4417.46
03-27 10:00|4417.76|4440.37|4417.11|4431.89
03-27 11:00|4431.74|4446.31|4421.27|4437.40
03-27 12:00|4437.59|4449.60|4431.32|4445.82
03-27 13:00|4445.47|4474.98|4440.27|4454.59
03-27 14:00|4454.40|4472.97|4451.88|4459.41
03-27 15:00|4459.38|4463.12|4442.80|4447.57
03-27 16:00|4447.33|4450.68|4423.65|4424.26
03-27 17:00|4424.25|4438.31|4420.70|4428.72
03-27 18:00|4428.73|4432.90|4411.08|4414.64
03-27 19:00|4414.76|4426.40|4404.21|4420.14
03-27 20:00|4419.98|4445.22|4412.49|4437.78
03-27 21:00|4437.89|4443.90|4413.64|4432.02
03-27 22:00|4431.14|4514.95|4430.72|4509.78
03-27 23:00|4509.54|4555.29|4501.59|4524.22
03-28 00:00|4524.32|4533.80|4505.65|4516.01
03-28 01:00|4516.04|4522.15|4486.35|4486.53
03-28 02:00|4486.65|4528.78|4486.65|4516.95
03-28 03:00|4516.96|4526.18|4500.83|4514.51
03-28 04:00|4514.73|4519.73|4491.14|4495.03
03-30 06:00|4485.85|4514.97|4475.77|4484.61
03-30 07:00|4484.57|4492.69|4443.78|4448.11
03-30 08:00|4448.78|4466.56|4420.07|4432.10
03-30 09:00|4432.13|4475.82|4432.13|4469.87
03-30 10:00|4469.61|4499.10|4458.73|4481.35
03-30 11:00|4481.02|4517.44|4478.72|4496.15
03-30 12:00|4496.16|4498.80|4486.16|4497.00
03-30 13:00|4496.84|4528.78|4496.77|4522.25
03-30 14:00|4522.18|4550.73|4516.90|4532.26
03-30 15:00|4532.29|4534.63|4515.83|4527.46
03-30 16:00|4527.38|4540.38|4525.21|4538.19
03-30 17:00|4538.35|4540.60|4523.74|4532.48
03-30 18:00|4533.20|4540.12|4527.82|4532.30
03-30 19:00|4532.71|4580.57|4525.47|4559.51
03-30 20:00|4559.77|4578.22|4545.28|4569.48
03-30 21:00|4569.44|4578.50|4517.02|4523.56
03-30 22:00|4523.24|4541.11|4512.46|4538.71
03-30 23:00|4538.83|4556.86|4524.66|4548.21
03-31 00:00|4548.04|4549.67|4532.39|4539.80
03-31 01:00|4539.89|4542.36|4511.44|4515.16
03-31 02:00|4515.17|4523.24|4498.36|4499.09
03-31 03:00|4498.64|4518.51|4492.98|4513.71
03-31 04:00|4513.38|4516.52|4500.90|4511.12
03-31 06:00|4514.26|4523.86|4502.30|4510.72
03-31 07:00|4510.72|4520.91|4492.38|4513.74
03-31 08:00|4513.46|4548.21|4482.59|4547.61
03-31 09:00|4547.60|4619.46|4532.20|4604.89
03-31 10:00|4605.02|4607.46|4565.39|4568.36
03-31 11:00|4568.18|4577.01|4550.39|4557.03
03-31 12:00|4557.04|4568.97|4557.00|4564.86
03-31 13:00|4564.18|4581.84|4547.51|4568.93
03-31 14:00|4568.66|4568.83|4553.17|4557.06
03-31 15:00|4557.26|4565.81|4543.18|4564.60
03-31 16:00|4564.25|4575.42|4560.60|4568.77
03-31 17:00|4568.91|4572.56|4550.42|4555.48
03-31 18:00|4555.42|4561.94|4529.40|4547.15
03-31 19:00|4547.35|4593.30|4540.97|4582.47
03-31 20:00|4582.45|4597.69|4569.15|4574.94
03-31 21:00|4574.93|4609.90|4567.76|4607.33
03-31 22:00|4607.23|4630.14|4595.01|4599.00
03-31 23:00|4599.63|4625.32|4599.32|4609.40
04-01 00:00|4609.42|4651.74|4606.68|4638.35
04-01 01:00|4638.36|4667.43|4636.30|4654.65
04-01 02:00|4654.43|4671.21|4653.57|4667.61
04-01 03:00|4667.57|4685.64|4661.75|4682.61
04-01 04:00|4683.13|4687.13|4664.37|4667.07
04-01 06:00|4681.75|4696.20|4661.61|4680.60
04-01 07:00|4681.06|4699.99|4671.54|4696.23
04-01 08:00|4696.21|4722.65|4693.33|4710.75
04-01 09:00|4710.77|4724.20|4681.49|4692.59
04-01 10:00|4693.28|4700.40|4678.19|4684.60
04-01 11:00|4684.55|4693.92|4679.55|4681.75
04-01 12:00|4681.99|4682.03|4666.90|4676.19
04-01 13:00|4676.23|4703.54|4674.75|4684.12
04-01 14:00|4684.17|4733.16|4682.61|4730.51
04-01 15:00|4730.46|4747.77|4709.52|4713.12
04-01 16:00|4712.93|4740.15|4710.58|4728.75
04-01 17:00|4728.79|4730.31|4713.13|4723.32
04-01 18:00|4723.34|4738.81|4715.35|4731.20
04-01 19:00|4731.19|4763.05|4728.20|4752.35
04-01 20:00|4752.32|4753.60|4724.29|4724.67
04-01 21:00|4724.95|4749.71|4715.99|4738.07
04-01 22:00|4734.97|4768.86|4724.21|4760.88
04-01 23:00|4760.85|4788.32|4758.40|4786.63
04-02 00:00|4786.64|4790.69|4774.45|4787.10
04-02 01:00|4787.06|4793.00|4773.90|4774.24
04-02 02:00|4774.25|4775.35|4742.20|4753.11
04-02 03:00|4753.14|4778.30|4751.03|4766.27
04-02 04:00|4766.22|4771.16|4754.27|4758.08
04-02 06:00|4759.25|4782.46|4751.85|4776.31
04-02 07:00|4776.46|4800.26|4773.51|4783.99
04-02 08:00|4784.03|4798.71|4775.08|4784.51
04-02 09:00|4784.22|4786.50|4650.45|4696.75
04-02 10:00|4696.34|4704.32|4655.90|4686.68
04-02 11:00|4686.73|4699.42|4675.63|4676.36
04-02 12:00|4676.36|4681.44|4657.06|4672.70
04-02 13:00|4672.82|4680.44|4585.87|4594.06
04-02 14:00|4594.61|4608.74|4554.19|4599.17
04-02 15:00|4597.98|4651.17|4597.25|4642.76
04-02 16:00|4642.89|4648.79|4616.93|4620.67
04-02 17:00|4620.65|4632.02|4613.14|4621.71
04-02 18:00|4621.72|4634.94|4604.15|4620.53
04-02 19:00|4620.59|4630.47|4592.84|4600.03
04-02 20:00|4600.45|4630.28|4594.58|4601.77
04-02 21:00|4601.96|4651.61|4580.77|4646.39
04-02 22:00|4646.36|4699.52|4631.72|4681.49
04-02 23:00|4681.69|4683.99|4652.56|4661.18
04-03 00:00|4661.19|4670.77|4642.90|4659.42
04-03 01:00|4659.34|4668.31|4645.68|4648.70
04-03 02:00|4648.96|4672.18|4647.47|4668.69
04-03 03:00|4669.01|4682.00|4661.53|4671.98
04-03 04:00|4672.05|4677.90|4664.36|4676.12
04-06 06:00|4632.12|4665.57|4608.28|4645.70
04-06 07:00|4645.72|4651.31|4605.35|4610.97
04-06 08:00|4611.04|4629.40|4600.65|4622.13
04-06 09:00|4622.14|4643.25|4620.32|4625.80
04-06 10:00|4626.02|4671.98|4623.49|4647.82
04-06 11:00|4647.78|4648.00|4625.33|4640.53
04-06 12:00|4640.53|4659.79|4639.84|4658.88
04-06 13:00|4659.12|4678.57|4651.15|4652.60
04-06 14:00|4652.63|4667.88|4644.07|4665.93
04-06 15:00|4666.09|4688.53|4644.86|4684.81
04-06 16:00|4684.90|4698.25|4681.73|4695.79
04-06 17:00|4696.03|4706.30|4690.83|4693.49
04-06 18:00|4693.70|4697.64|4684.59|4689.60
04-06 19:00|4689.86|4696.82|4677.04|4678.08
04-06 20:00|4678.16|4686.89|4659.53|4675.75
04-06 21:00|4676.67|4681.67|4659.84|4680.02
04-06 22:00|4682.08|4697.68|4660.08|4682.79
04-06 23:00|4683.01|4684.11|4651.97|4668.19
04-07 00:00|4668.21|4672.62|4657.90|4660.38
04-07 01:00|4660.24|4661.13|4645.72|4653.74
04-07 02:00|4653.52|4666.25|4648.75|4658.27
04-07 03:00|4658.26|4659.54|4645.54|4655.72
04-07 04:00|4655.64|4658.44|4649.10|4650.62
04-07 06:00|4658.27|4668.00|4656.67|4658.25
04-07 07:00|4658.30|4661.18|4651.41|4658.91
04-07 08:00|4658.99|4661.33|4649.06|4655.02
04-07 09:00|4654.24|4664.27|4616.17|4626.78
04-07 10:00|4626.95|4654.09|4619.80|4650.38
04-07 11:00|4650.34|4654.14|4639.38|4649.47
04-07 12:00|4649.44|4663.96|4645.50|4659.55
04-07 13:00|4660.13|4661.48|4623.33|4642.99
04-07 14:00|4642.71|4656.59|4637.84|4653.41
04-07 15:00|4653.78|4656.97|4636.42|4645.95
